1821668502,'862-36-6757','944-985-1739','Dewayne Glenn','vxiuqn@gmail.com','Food service dietitians',,,,,
516548019,'324-72-4339','226-918-1487','Clarissa Mills','ytxe@gmail.com','Sports dietitians',,,,,
21851622,'083-54-8415','152-797-7772','Freddie Jordan','jnuk02@gmail.com','Research dietitians',,,,,
1859175120,'999-72-6849','886-077-4412','Shonda Walters','nfgt@gmail.com','Business dietitians',,,,,
2030087671,'139-08-1041','647-523-8915','Tameka Bowman','ufwf@gmail.com','Paediatric dietitians',,,,,
153810560,'143-38-7401','185-602-6097','Christine Ponce','suwjf83@gmail.com','Research dietitians',,,,,
1141620681,'943-78-3075','939-820-2687','Tami Mc Guire','tlcu.astj@gmail.com','Business dietitians',,,,,
1088133391,'236-32-5242','788-556-2172','Kari Mckee','jpdq@gmail.com','Gerontological dietitians',,,,,
49903488,'435-14-0914','265-865-8167','Gabrielle Mooney','igzobh@gmail.com','Business dietitians',,,,,
846545683,'687-99-3283','779-491-4681','Bethany Stone','tbpyi.rzcfjc@gmail.com','Paediatric dietitians',,,,,
1888030079,'383-41-6825','711-202-8162','Douglas Vargas','rbytmo.lffgttiwpu@gmail.com','Gerontological dietitians',,,,,
882178112,'999-72-6849','383-292-0765','Joe Hart','hayy.sfdvne@gmail.com','Consultant dietitians',,,,,
1066877958,'645-38-1772','296-788-2817','Camille Cabrera','moxredxn85@gmail.com','Food service dietitians',,,,,
2101472392,'149-18-8124','872-183-8167','Corey Miller','dkmi.ygxw@gmail.com','Sports dietitians',,,,,
153810560,'735-43-0164','335-374-6258','Cassie Kaufman','wyuo26@gmail.com','Food service dietitians',,,,,
1077682134,'140-61-5848','199-625-3162','Hilary Floyd','qput5@gmail.com','Food service dietitians',,,,,
101502681,'138-50-6840','661-211-1157','Juanita Munoz','oknj.wlvthd@gmail.com','Paediatric dietitians',,,,,
827187475,'745-31-3462','804-413-7381','Tami Diaz','qwuk519@gmail.com','Clinical dietitians',,,,,
1174114687,'759-37-6280','184-165-1624','Cassie Andrews','gthlq78@gmail.com','Research dietitians',,,,,
9632757,'139-08-1041','636-283-4795','Terry Barrett','iswtm.wjef@gmail.com','Clinical dietitians',,,,,
20773677,'344-65-4444','828-787-9760','Alma Ortega','xija8@gmail.com','Sports dietitians',,,,,
1931307230,'139-08-1041','227-815-6213','Sheryl Mora','ljhm7@gmail.com','Business dietitians',,,,,
1569741369,'943-78-3075','648-311-6488','Abraham Blackburn','rwoe25@gmail.com','Paediatric dietitians',,,,,
1831433038,'872-10-5876','751-825-8132','Mathew Werner','mhfp234@gmail.com','Paediatric dietitians',,,,,
2114931102,'704-63-3584','498-217-0065','Jayson Townsend','cmjol34@gmail.com','Business dietitians',,,,,
2130181329,'058-35-2245','790-141-9044','Alvin Pearson','wzjb.usrf@gmail.com','Business dietitians',,,,,
994194344,'826-85-1556','778-730-4143','Esther Nunez','hlokr04@gmail.com','Food service dietitians',,,,,
1821668502,'383-41-6825','821-366-1584','Jorge George','usruxa27@gmail.com','Consultant dietitians',,,,,
307563435,'126-61-4434','821-523-3056','Elisa Davenport','gnjt8@gmail.com','Business dietitians',,,,,
2066027269,'786-46-3356','544-399-1347','Mary Rush','qgun3@gmail.com','Neonatal dietitians',,,,,
186268125,'630-95-2428','580-149-4006','Matt Ortega','jpgq.oitud@gmail.com','Food service dietitians',,,,,
1309710576,'649-16-6987','223-331-6671','Jennifer Rivas','jpng2@gmail.com','Food service dietitians',,,,,
1066877958,'795-54-3457','626-027-7442','Alicia Hoover','teiry.enua@gmail.com','Business dietitians',,,,,
1038673823,'298-51-9603','305-471-9951','Carrie Chandler','xrcpa55@gmail.com','Sports dietitians',,,,,
1826030073,'938-75-3124','872-031-5644','Bradford Wood','cwtp2@gmail.com','Clinical dietitians',,,,,
30572339,'533-45-4825','554-273-6157','Arturo Nicholson','dlpm3@gmail.com','Research dietitians',,,,,
1555411740,'942-96-8441','451-238-5426','Tabitha Patel','gysa.zmbh@gmail.com','Neonatal dietitians',,,,,
1283218712,'888-98-5434','546-744-1271','Abigail Shelton','rvlb744@gmail.com','Consultant dietitians',,,,,
1342491592,'441-28-9532','273-114-8758','Roberto Walter','evfihwz867@gmail.com','Research dietitians',,,,,
1551250100,'999-72-6849','903-984-3775','Maribel Gallagher','bbqrh.uotwv@gmail.com','Business dietitians',,,,,
1046324571,'852-68-8863','781-543-2193','Nathaniel Oliver','rkmb.twwgnm@gmail.com','Paediatric dietitians',,,,,
2127560981,'965-29-8872','206-463-7857','Maureen Grant','vehs.crstj@gmail.com','Paediatric dietitians',,,,,
186268125,'876-37-7322','272-773-7722','Dawn Nielsen','muec@gmail.com','Community dietitians',,,,,
1888030079,'175-83-4242','855-754-6821','Earl Spence','yhnq.cbljq@gmail.com','Paediatric dietitians',,,,,
1569741369,'965-29-8872','634-178-4378','David Carson','tgkiidp.eypk@gmail.com','Clinical dietitians',,,,,
1859175120,'465-17-6063','833-848-7203','Andre Rich','mtro@gmail.com','Research dietitians',,,,,
2081491281,'876-37-7322','276-773-2158','Ricardo Williamson','ydql@gmail.com','Research dietitians',,,,,
1801503308,'764-25-6440','493-381-2811','Ernesto Mahoney','jjjq@gmail.com','Paediatric dietitians',,,,,
1648069366,'722-56-2511','656-773-9595','Joe Mc Clure','xsdm.bchc@gmail.com','Paediatric dietitians',,,,,
1951287843,'386-66-4108','735-318-2695','Kristy Johns','rndge@gmail.com','Research dietitians',,,,,
101502681,'383-41-6825','124-893-4464','Lakesha Velasquez','wckj7@gmail.com','Neonatal dietitians',,,,,
2130181329,'586-76-6801','539-715-0137','Maureen Osborne','vgen54@gmail.com','Sports dietitians',,,,,
1046324571,'314-12-2958','067-614-1586','Mandi Osborne','qbdp.pcxh@gmail.com','Business dietitians',,,,,
1283218712,'587-75-6237','413-283-6273','Dwight Arnold','ktsv.qptyxhr@gmail.com','Paediatric dietitians',,,,,
1076742611,'720-66-4358','001-347-3737','Latanya Delacruz','vilhu.udduxd@gmail.com','Paediatric dietitians',,,,,
1845454140,'864-88-2481','648-692-7885','Trevor Downs','ttal1@gmail.com','Clinical dietitians',,,,,
1951287843,'740-58-4759','285-588-6253','Clinton York','oceg.vwcwpmhp@gmail.com','Paediatric dietitians',,,,,
2124112906,'515-23-2317','654-244-6131','Bill Perry','gdok@gmail.com','Research dietitians',,,,,
516548019,'104-17-6713','358-521-4583','Ray Huff','vwbb@gmail.com','Research dietitians',,,,,
1555411740,'633-11-4032','751-380-6657','Guy Good','jophwh76@gmail.com','Sports dietitians',,,,,
1845454140,'857-40-5413','550-742-8147','Bernard Romero','bpeu@gmail.com','Sports dietitians',,,,,
1555411740,'735-43-0164','096-278-1664','Clifton Ayers','bccp@gmail.com','Research dietitians',,,,,
186268125,'465-17-6063','213-441-6232','Shelly Davidson','jqmcv@gmail.com','Research dietitians',,,,,
1368843497,'367-08-5706','152-135-6887','Sophia Garrison','uxxn@gmail.com','Paediatric dietitians',,,,,
1076742611,'367-08-5706','499-951-0146','Vivian Floyd','ngeq.ldohh@gmail.com','Sports dietitians',,,,,
1877463799,'999-72-6849','833-115-8490','Jolene Wilkins','ufra.tmwr@gmail.com','Sports dietitians',,,,,
1118170725,'182-86-1784','367-532-8231','Misti Compton','ybpw.kgwbowvpjv@gmail.com','Neonatal dietitians',,,,,
1551250100,'820-47-5865','452-670-2061','Kathy Goodwin','rxxfo@gmail.com','Sports dietitians',,,,,
661195542,'857-40-5413','133-438-7782','Ross Sawyer','pfuokx188@gmail.com','Gerontological dietitians',,,,,
1486687911,'586-76-6801','690-495-2673','Aisha Acosta','nydd@gmail.com','Paediatric dietitians',,,,,
1342491592,'607-50-4844','761-377-2817','Erica Bennett','wcjs@gmail.com','Paediatric dietitians',,,,,
1174114687,'965-29-8872','419-943-3375','Candace Griffin','eiee54@gmail.com','Sports dietitians',,,,,
1388829001,'280-33-4625','241-528-7276','Chandra Duran','nghbq07@gmail.com','Business dietitians',,,,,
1667117950,'058-35-2245','146-684-3528','Naomi Gregory','vvvs707@gmail.com','Research dietitians',,,,,
153810560,'755-32-0167','732-257-7471','Kenny Sparks','ntzsl0@gmail.com','Research dietitians',,,,,
1973138473,'943-78-3075','592-189-2663','Nichole Delgado','lltplb@gmail.com','Neonatal dietitians',,,,,
1077682134,'331-27-2306','737-895-6818','Alisa Owens','ojibl.wrwh@gmail.com','Neonatal dietitians',,,,,
287633617,'607-50-4844','794-656-0851','Jackie David','spfo@gmail.com','Business dietitians',,,,,
663912151,'386-66-4108','205-536-8056','Randal Melton','oqpl222@gmail.com','Research dietitians',,,,,
992326402,'138-50-6840','006-643-1644','Bernard Delgado','bpmv@gmail.com','Food service dietitians',,,,,
467228902,'383-41-6825','619-221-9488','Lester Avery','mdcdb.ukyp@gmail.com','Community dietitians',,,,,
1535517409,'186-37-6538','554-271-1778','Harold Copeland','htfn.oeler@gmail.com','Research dietitians',,,,,
20773677,'344-65-4444','736-865-3586','Maria Lyons','nueg.hypulovfn@gmail.com','Sports dietitians',,,,,
2021317220,'826-85-1556','781-812-2511','Toby Mueller','fdcp.sawh@gmail.com','Clinical dietitians',,,,,
186268125,'943-78-3075','894-607-9759','Andres Baird','efccn@gmail.com','Paediatric dietitians',,,,,
1486687911,'126-83-5128','447-093-4348','Helen Hudson','ldxc45@gmail.com','Research dietitians',,,,,
453624513,'077-79-3535','867-702-9866','Shirley Woodard','rfil7@gmail.com','Neonatal dietitians',,,,,
101502681,'987-43-1525','226-849-2425','Larry Villegas','xjqjdo.qepk@gmail.com','Business dietitians',,,,,
1118170725,'764-25-6440','096-519-1984','Misti Santos','leec@gmail.com','Research dietitians',,,,,
1688013308,'972-40-8985','159-628-8810','Angelique Burton','comd@gmail.com','Food service dietitians',,,,,
1388829001,'326-58-2034','169-754-7415','Karl Gates','rfds8@gmail.com','Clinical dietitians',,,,,
1688013308,'533-45-4825','200-433-5726','Terrance Hayden','jsjue37@gmail.com','Gerontological dietitians',,,,,
9632757,'606-74-4635','859-481-0858','Stacey Shaffer','rqac@gmail.com','Business dietitians',,,,,
748226745,'587-75-6237','474-443-8261','Randal Moss','jccq.ptzv@gmail.com','Gerontological dietitians',,,,,
1283218712,'383-41-6825','696-164-7711','Kristy Preston','gtgh4@gmail.com','Neonatal dietitians',,,,,
1076742611,'104-17-6713','373-122-7858','Marty Ellison','vrvw.lldh@gmail.com','Business dietitians',,,,,
2114931102,'673-34-1538','120-568-7374','Peter Barker','itfx.uior@gmail.com','Paediatric dietitians',,,,,
1569741369,'606-74-4635','476-844-6458','Marco Thomas','iwsv@gmail.com','Gerontological dietitians',,,,,
1368843497,'388-85-1380','583-661-6386','Christie Mathews','axopv.qgjtaf@gmail.com','Sports dietitians',,,,,
276804523,'344-65-4444','277-155-2775','Marcella Mc Cormick','sdll.nfawj@gmail.com','Sports dietitians',,,,,
1656381981,'175-83-4242','522-380-8970','Mario Brady','lssp2@gmail.com','Sports dietitians',,,,,
1569741369,'606-74-4635','625-269-7691','Kristy Diaz','mmhbl8@gmail.com','Business dietitians',,,,,
62507907,'115-84-8692','308-845-2517','Stephen Cisneros','xufh.vuho@gmail.com','Physician executive',,,,,
21851622,'987-43-1525','329-637-1526','Abraham Blackburn','pskm@gmail.com','Psychiatrist',,,,,
1755132095,'478-81-7365','660-705-7187','Charlotte Byrd','wdnl@gmail.com','General Physician',,,,,
2066027269,'649-16-6987','701-353-3725','Lynn Miles','pazii8@gmail.com','Orthopedist',,,,,
1727426004,'383-41-6825','854-774-2282','Erich Ingram','cmrui34@gmail.com','Orthopedist',,,,,
2101472392,'441-28-9532','368-277-6644','Dominick Neal','kicqtx6@gmail.com','General Physician',,,,,
1833501727,'740-58-4759','596-590-8479','Cherie White','monlt963@gmail.com','Orthopedist',,,,,
276804523,'876-37-7322','884-908-8137','Ebony Daniels','rcff@gmail.com','Physician executive',,,,,
365698276,'386-66-4108','459-893-7727','Arthur Barrera','ucyp@gmail.com','Orthopedist',,,,,
1076742611,'331-27-2306','601-244-5989','Debra Middleton','lhynil.ekdhngu@gmail.com','Orthopedist',,,,,
307563435,'140-61-5848','852-058-4844','Lara Haynes','ujab0@gmail.com','Psychiatrist',,,,,
1801503308,'168-00-2930','136-711-1375','Shelley Garrett','vbqy71@gmail.com','Psychiatrist',,,,,
727502291,'386-66-4108','769-633-7755','Otis Rodgers','nmgy95@gmail.com','Psychiatrist',,,,,
1555411740,'168-00-2930','763-728-1358','Rose Moreno','znvpf.hoqhb@gmail.com','General Physician',,,,,
1088133391,'416-74-2589','200-221-5103','Roxanne Ellison','zkhdck83@gmail.com','General Physician',,,,,
1088133391,'077-79-3535','054-673-8803','Kendall Ryan','cwdu5@gmail.com','General Physician',,,,,
7896087,'298-51-9603','285-421-8171','Emily Matthews','bohw226@gmail.com','Physician executive',,,,,
1368843497,'046-66-3357','155-642-2584','Damien Newman','hqzp5@gmail.com','Physician executive',,,,,
1951287843,'416-74-2589','852-411-8265','Owen George','vfglw555@gmail.com','Psychiatrist',,,,,
1342491592,'139-08-1041','862-788-7728','Jim Hoffman','xuurr2@gmail.com','General Physician',,,,,
1931307230,'126-61-4434','089-576-5789','Dwight Hayes','grke@gmail.com','Physician executive',,,,,
1551250100,'046-66-3357','288-389-3149','Tonya Combs','mlpl213@gmail.com','Psychiatrist',,,,,
314824662,'820-47-5865','315-748-8761','Ramona Hess','uduf155@gmail.com','Physician executive',,,,,
153541461,'168-00-2930','013-562-3548','Randall Morrison','rvwvsg@gmail.com','Psychiatrist',,,,,
1174114687,'515-23-2317','776-936-8350','Dena Mack','fuasj033@gmail.com','General Physician',,,,,
758289515,'587-75-6237','843-533-7365','Randal Patterson','apclby77@gmail.com','Orthopedist',,,,,
1368843497,'857-40-5413','622-457-5533','Derrick Huffman','dgas.qbqvke@gmail.com','Orthopedist',,,,,
1569741369,'737-08-2186','823-091-3848','Clarissa Dunlap','aemqd75@gmail.com','Orthopedist',,,,,
846545683,'965-29-8872','281-862-4265','Chester Hutchinson','mxet.ucrqd@gmail.com','Psychiatrist',,,,,
1569741369,'603-49-9419','265-782-5344','Audrey Beltran','vfdj413@gmail.com','Psychiatrist',,,,,
1388829001,'388-85-1380','108-425-4720','Marlon Newton','ncnomv448@gmail.com','Psychiatrist',,,,,
1688013308,'764-25-6440','069-311-4425','Esmeralda Mejia','mlfrm8@gmail.com','Psychiatrist',,,,,
590459145,'876-37-7322','131-405-8976','Stephan Park','ocrvu9@gmail.com','Psychiatrist',,,,,
1801503308,'129-92-8302','154-434-1229','Bobbi Larson','jehri.iqup@gmail.com','Psychiatrist',,,,,
1454606984,'168-00-2930','266-277-0363','Sharon O'Neal','ulmv.vdzr@gmail.com','Orthopedist',,,,,
287633617,'711-23-6866','722-318-7925','Darren Sanford','zwbu5@gmail.com','General Physician',,,,,
1859175120,'314-12-2958','131-915-2112','Tammy Fletcher','wuof.gpfh@gmail.com','Psychiatrist',,,,,
516548019,'645-38-1772','925-812-3907','Deanna Hicks','rykc.cvgd@gmail.com','General Physician',,,,,
1648069366,'058-35-2245','138-441-4922','Charlotte Lara','sbvw.ejut@gmail.com','Physician executive',,,,,
1066877958,'864-88-2481','631-667-3376','Manuel Mcfarland','gkoy759@gmail.com','Psychiatrist',,,,,
1118170725,'606-74-4635','973-144-4501','Clyde Flowers','eghiy0@gmail.com','Psychiatrist',,,,,
2130181329,'652-19-8888','605-631-8061','Abraham Gates','krkoc4@gmail.com','Psychiatrist',,,,,
1656381981,'126-83-5128','890-331-9467','Tracey Mcgrath','gyymq@gmail.com','Physician executive',,,,,
1826030073,'140-61-5848','478-786-2744','Joyce Carlson','ksmw14@gmail.com','General Physician',,,,,
1038673823,'140-61-5848','727-578-6445','Esmeralda Vincent','fbds7@gmail.com','General Physician',,,,,
1088133391,'262-70-1830','778-471-1859','James Newman','geamo35@gmail.com','General Physician',,,,,
62507907,'533-45-4825','446-174-2737','Tisha Thompson','gsig.tidec@gmail.com','Psychiatrist',,,,,
2133464777,'806-15-2206','876-938-3582','Milton Hatfield','tqxq07@gmail.com','Psychiatrist',,,,,
1821668502,'862-36-6757','944-985-1739','Dewayne Glenn','vxiuqn@gmail.com','Orthopedist',,,,,
516548019,'324-72-4339','226-918-1487','Clarissa Mills','ytxe@gmail.com','General Physician',,,,,
21851622,'083-54-8415','152-797-7772','Freddie Jordan','jnuk02@gmail.com','General Physician',,,,,
1859175120,'999-72-6849','886-077-4412','Shonda Walters','nfgt@gmail.com','Psychiatrist',,,,,
2030087671,'139-08-1041','647-523-8915','Tameka Bowman','ufwf@gmail.com','General Physician',,,,,
153810560,'143-38-7401','185-602-6097','Christine Ponce','suwjf83@gmail.com','General Physician',,,,,
1141620681,'943-78-3075','939-820-2687','Tami Mc Guire','tlcu.astj@gmail.com','Psychiatrist',,,,,
1088133391,'236-32-5242','788-556-2172','Kari Mckee','jpdq@gmail.com','Physician executive',,,,,
49903488,'435-14-0914','265-865-8167','Gabrielle Mooney','igzobh@gmail.com','Physician executive',,,,,
846545683,'687-99-3283','779-491-4681','Bethany Stone','tbpyi.rzcfjc@gmail.com','General Physician',,,,,
1888030079,'383-41-6825','711-202-8162','Douglas Vargas','rbytmo.lffgttiwpu@gmail.com','General Physician',,,,,
882178112,'999-72-6849','383-292-0765','Joe Hart','hayy.sfdvne@gmail.com','Orthopedist',,,,,
1066877958,'645-38-1772','296-788-2817','Camille Cabrera','moxredxn85@gmail.com','General Physician',,,,,
2101472392,'149-18-8124','872-183-8167','Corey Miller','dkmi.ygxw@gmail.com','Orthopedist',,,,,
153810560,'735-43-0164','335-374-6258','Cassie Kaufman','wyuo26@gmail.com','General Physician',,,,,
1077682134,'140-61-5848','199-625-3162','Hilary Floyd','qput5@gmail.com','General Physician',,,,,
101502681,'138-50-6840','661-211-1157','Juanita Munoz','oknj.wlvthd@gmail.com','General Physician',,,,,
827187475,'745-31-3462','804-413-7381','Tami Diaz','qwuk519@gmail.com','Physician executive',,,,,
1174114687,'759-37-6280','184-165-1624','Cassie Andrews','gthlq78@gmail.com','Psychiatrist',,,,,
9632757,'139-08-1041','636-283-4795','Terry Barrett','iswtm.wjef@gmail.com','Orthopedist',,,,,
20773677,'344-65-4444','828-787-9760','Alma Ortega','xija8@gmail.com','Physician executive',,,,,
1931307230,'139-08-1041','227-815-6213','Sheryl Mora','ljhm7@gmail.com','Psychiatrist',,,,,
1569741369,'943-78-3075','648-311-6488','Abraham Blackburn','rwoe25@gmail.com','Physician executive',,,,,
1831433038,'872-10-5876','751-825-8132','Mathew Werner','mhfp234@gmail.com','Psychiatrist',,,,,
2114931102,'704-63-3584','498-217-0065','Jayson Townsend','cmjol34@gmail.com','Physician executive',,,,,
2130181329,'058-35-2245','790-141-9044','Alvin Pearson','wzjb.usrf@gmail.com','General Physician',,,,,
994194344,'826-85-1556','778-730-4143','Esther Nunez','hlokr04@gmail.com','General Physician',,,,,
1821668502,'383-41-6825','821-366-1584','Jorge George','usruxa27@gmail.com','Psychiatrist',,,,,
307563435,'126-61-4434','821-523-3056','Elisa Davenport','gnjt8@gmail.com','Physician executive',,,,,
2066027269,'786-46-3356','544-399-1347','Mary Rush','qgun3@gmail.com','Physician executive',,,,,
186268125,'630-95-2428','580-149-4006','Matt Ortega','jpgq.oitud@gmail.com','Orthopedist',,,,,
1309710576,'649-16-6987','223-331-6671','Jennifer Rivas','jpng2@gmail.com','General Physician',,,,,
1066877958,'795-54-3457','626-027-7442','Alicia Hoover','teiry.enua@gmail.com','Physician executive',,,,,
1038673823,'298-51-9603','305-471-9951','Carrie Chandler','xrcpa55@gmail.com','Orthopedist',,,,,
1826030073,'938-75-3124','872-031-5644','Bradford Wood','cwtp2@gmail.com','Psychiatrist',,,,,
30572339,'533-45-4825','554-273-6157','Arturo Nicholson','dlpm3@gmail.com','Orthopedist',,,,,
1555411740,'942-96-8441','451-238-5426','Tabitha Patel','gysa.zmbh@gmail.com','Psychiatrist',,,,,
1283218712,'888-98-5434','546-744-1271','Abigail Shelton','rvlb744@gmail.com','Physician executive',,,,,
1342491592,'441-28-9532','273-114-8758','Roberto Walter','evfihwz867@gmail.com','General Physician',,,,,
1551250100,'999-72-6849','903-984-3775','Maribel Gallagher','bbqrh.uotwv@gmail.com','General Physician',,,,,
1046324571,'852-68-8863','781-543-2193','Nathaniel Oliver','rkmb.twwgnm@gmail.com','General Physician',,,,,
2127560981,'965-29-8872','206-463-7857','Maureen Grant','vehs.crstj@gmail.com','Physician executive',,,,,
186268125,'876-37-7322','272-773-7722','Dawn Nielsen','muec@gmail.com','Psychiatrist',,,,,
1888030079,'175-83-4242','855-754-6821','Earl Spence','yhnq.cbljq@gmail.com','Psychiatrist',,,,,
1569741369,'965-29-8872','634-178-4378','David Carson','tgkiidp.eypk@gmail.com','Physician executive',,,,,
1859175120,'465-17-6063','833-848-7203','Andre Rich','mtro@gmail.com','Physician executive',,,,,
2081491281,'876-37-7322','276-773-2158','Ricardo Williamson','ydql@gmail.com','General Physician',,,,,
1801503308,'764-25-6440','493-381-2811','Ernesto Mahoney','jjjq@gmail.com','Physician executive',,,,,
1648069366,'722-56-2511','656-773-9595','Joe Mc Clure','xsdm.bchc@gmail.com','Physician executive',,,,,
1951287843,'386-66-4108','735-318-2695','Kristy Johns','rndge@gmail.com','Physician executive',,,,,
101502681,'383-41-6825','124-893-4464','Lakesha Velasquez','wckj7@gmail.com','Orthopedist',,,,,
2130181329,'586-76-6801','539-715-0137','Maureen Osborne','vgen54@gmail.com','General Physician',,,,,
1046324571,'314-12-2958','067-614-1586','Mandi Osborne','qbdp.pcxh@gmail.com','Physician executive',,,,,
1283218712,'587-75-6237','413-283-6273','Dwight Arnold','ktsv.qptyxhr@gmail.com','Psychiatrist',,,,,
1076742611,'720-66-4358','001-347-3737','Latanya Delacruz','vilhu.udduxd@gmail.com','Psychiatrist',,,,,
1845454140,'864-88-2481','648-692-7885','Trevor Downs','ttal1@gmail.com','Physician executive',,,,,
1951287843,'740-58-4759','285-588-6253','Clinton York','oceg.vwcwpmhp@gmail.com','General Physician',,,,,
2124112906,'515-23-2317','654-244-6131','Bill Perry','gdok@gmail.com','Physician executive',,,,,
516548019,'104-17-6713','358-521-4583','Ray Huff','vwbb@gmail.com','Physician executive',,,,,
1555411740,'633-11-4032','751-380-6657','Guy Good','jophwh76@gmail.com','Physician executive',,,,,
1845454140,'857-40-5413','550-742-8147','Bernard Romero','bpeu@gmail.com','Orthopedist',,,,,
1555411740,'735-43-0164','096-278-1664','Clifton Ayers','bccp@gmail.com','Psychiatrist',,,,,
186268125,'465-17-6063','213-441-6232','Shelly Davidson','jqmcv@gmail.com','Orthopedist',,,,,
1368843497,'367-08-5706','152-135-6887','Sophia Garrison','uxxn@gmail.com','Psychiatrist',,,,,
1076742611,'367-08-5706','499-951-0146','Vivian Floyd','ngeq.ldohh@gmail.com','Psychiatrist',,,,,
1877463799,'999-72-6849','833-115-8490','Jolene Wilkins','ufra.tmwr@gmail.com','Orthopedist',,,,,
1118170725,'182-86-1784','367-532-8231','Misti Compton','ybpw.kgwbowvpjv@gmail.com','General Physician',,,,,
1551250100,'820-47-5865','452-670-2061','Kathy Goodwin','rxxfo@gmail.com','Physician executive',,,,,
661195542,'857-40-5413','133-438-7782','Ross Sawyer','pfuokx188@gmail.com','General Physician',,,,,
1486687911,'586-76-6801','690-495-2673','Aisha Acosta','nydd@gmail.com','Orthopedist',,,,,
1342491592,'607-50-4844','761-377-2817','Erica Bennett','wcjs@gmail.com','Orthopedist',,,,,
1174114687,'965-29-8872','419-943-3375','Candace Griffin','eiee54@gmail.com','Orthopedist',,,,,
1388829001,'280-33-4625','241-528-7276','Chandra Duran','nghbq07@gmail.com','Physician executive',,,,,
1667117950,'058-35-2245','146-684-3528','Naomi Gregory','vvvs707@gmail.com','Orthopedist',,,,,
153810560,'755-32-0167','732-257-7471','Kenny Sparks','ntzsl0@gmail.com','Orthopedist',,,,,
1973138473,'943-78-3075','592-189-2663','Nichole Delgado','lltplb@gmail.com','General Physician',,,,,
1077682134,'331-27-2306','737-895-6818','Alisa Owens','ojibl.wrwh@gmail.com','General Physician',,,,,
287633617,'607-50-4844','794-656-0851','Jackie David','spfo@gmail.com','Physician executive',,,,,
663912151,'386-66-4108','205-536-8056','Randal Melton','oqpl222@gmail.com','General Physician',,,,,
992326402,'138-50-6840','006-643-1644','Bernard Delgado','bpmv@gmail.com','Physician executive',,,,,
467228902,'383-41-6825','619-221-9488','Lester Avery','mdcdb.ukyp@gmail.com','Orthopedist',,,,,
1535517409,'186-37-6538','554-271-1778','Harold Copeland','htfn.oeler@gmail.com','Orthopedist',,,,,
20773677,'344-65-4444','736-865-3586','Maria Lyons','nueg.hypulovfn@gmail.com','General Physician',,,,,
2021317220,'826-85-1556','781-812-2511','Toby Mueller','fdcp.sawh@gmail.com','Physician executive',,,,,
186268125,'943-78-3075','894-607-9759','Andres Baird','efccn@gmail.com','General Physician',,,,,
1486687911,'126-83-5128','447-093-4348','Helen Hudson','ldxc45@gmail.com','Physician executive',,,,,
453624513,'077-79-3535','867-702-9866','Shirley Woodard','rfil7@gmail.com','Physician executive',,,,,
101502681,'987-43-1525','226-849-2425','Larry Villegas','xjqjdo.qepk@gmail.com','General Physician',,,,,
1118170725,'764-25-6440','096-519-1984','Misti Santos','leec@gmail.com','General Physician',,,,,
1688013308,'972-40-8985','159-628-8810','Angelique Burton','comd@gmail.com','Physician executive',,,,,
1388829001,'326-58-2034','169-754-7415','Karl Gates','rfds8@gmail.com','Orthopedist',,,,,
1688013308,'533-45-4825','200-433-5726','Terrance Hayden','jsjue37@gmail.com','General Physician',,,,,
9632757,'606-74-4635','859-481-0858','Stacey Shaffer','rqac@gmail.com','General Physician',,,,,
748226745,'587-75-6237','474-443-8261','Randal Moss','jccq.ptzv@gmail.com','Physician executive',,,,,
1283218712,'383-41-6825','696-164-7711','Kristy Preston','gtgh4@gmail.com','Physician executive',,,,,
1076742611,'104-17-6713','373-122-7858','Marty Ellison','vrvw.lldh@gmail.com','Physician executive',,,,,
2114931102,'673-34-1538','120-568-7374','Peter Barker','itfx.uior@gmail.com','Psychiatrist',,,,,
1569741369,'606-74-4635','476-844-6458','Marco Thomas','iwsv@gmail.com','General Physician',,,,,
1368843497,'388-85-1380','583-661-6386','Christie Mathews','axopv.qgjtaf@gmail.com','Physician executive',,,,,
276804523,'344-65-4444','277-155-2775','Marcella Mc Cormick','sdll.nfawj@gmail.com','General Physician',,,,,
1656381981,'175-83-4242','522-380-8970','Mario Brady','lssp2@gmail.com','General Physician',,,,,
1569741369,'606-74-4635','625-269-7691','Kristy Diaz','mmhbl8@gmail.com','Orthopedist',,,,,
110,'Lower body workout',365,2,36530,20-10-2016,,,,,
125,'Full body workout',450,0,45935,23-01-2004,,,,,
36,'Lower body workout',248,0,45930,11-01-2002,,,,,
91,'Full body workout',492,2,33977,26-01-2014,,,,,
96,'Lower body workout',428,0,3919,31-03-2011,,,,,
46,'Upper body workout',493,1,1240,25-09-2021,,,,,
83,'Full body workout',114,2,34962,15-08-2010,,,,,
17,'Lower body workout',37,0,40246,02-01-2019,,,,,
90,'Cardio workout',371,2,7561,26-04-2010,,,,,
118,'Lower body workout',474,2,46229,31-10-2009,,,,,
50,'Lower body workout',15,0,38191,18-01-2016,,,,,
38,'Full body workout',345,2,169,23-04-2017,,,,,
58,'Upper body workout',425,2,36821,22-05-2006,,,,,
92,'Lower body workout',28,1,47811,14-12-2007,,,,,
148,'Full body workout',204,2,41182,24-06-2017,,,,,
148,'Lower body workout',176,0,9434,20-04-2019,,,,,
132,'Lower body workout',496,1,16304,15-01-2005,,,,,
3,'Lower body workout',280,0,37577,20-08-2010,,,,,
142,'Cardio workout',237,1,14020,03-03-2021,,,,,
26,'Full body workout',24,1,11505,28-10-2016,,,,,
